0	78	0.004807692307692308
0	523	0.009615384615384616
0	537	0.02403846153846154
0	555	0.009615384615384616
0	600	0.03365384615384615
0	1017	0.009615384615384616
0	1458	0.03365384615384615
0	1887	0.004807692307692308
0	1931	0.014423076923076924
0	2032	0.004807692307692308
0	2113	0.014423076923076924
0	2303	0.004807692307692308
0	2373	0.009615384615384616
0	2456	0.004807692307692308
0	2620	0.004807692307692308
0	3321	0.004807692307692308
0	4199	0.019230769230769232
0	4208	0.004807692307692308
0	4500	0.009615384615384616
0	4724	0.004807692307692308
0	4851	0.004807692307692308
0	5224	0.014423076923076924
1	1013	0.004807692307692308
1	3026	0.014423076923076924
1	4314	0.004807692307692308
2	1848	0.004807692307692308
3	1344	0.009615384615384616
3	3088	0.009615384615384616
3	3492	0.004807692307692308
3	4097	0.009615384615384616
4	2303	0.009615384615384616
4	4199	0.004807692307692308
4	4697	0.004807692307692308
4	5131	0.014423076923076924
5	2779	0.004807692307692308
6	2303	0.014423076923076924
6	4199	0.019230769230769232
7	46	0.004807692307692308
7	124	0.004807692307692308
7	223	0.009615384615384616
7	273	0.004807692307692308
7	423	0.019230769230769232
7	483	0.009615384615384616
7	515	0.038461538461538464
7	564	0.014423076923076924
7	587	0.11057692307692307
7	613	0.04326923076923077
7	651	0.004807692307692308
7	705	0.004807692307692308
7	715	0.009615384615384616
7	727	0.019230769230769232
7	744	0.019230769230769232
7	764	0.014423076923076924
7	790	0.014423076923076924
7	812	0.004807692307692308
7	884	0.11538461538461539
7	933	0.004807692307692308
7	954	0.004807692307692308
7	964	0.009615384615384616
7	1018	0.004807692307692308
7	1082	0.009615384615384616
7	1086	0.004807692307692308
7	1135	0.009615384615384616
7	1173	0.004807692307692308
7	1319	0.004807692307692308
7	1382	0.04326923076923077
7	1400	0.02403846153846154
7	1419	0.019230769230769232
7	1488	0.004807692307692308
7	1552	0.009615384615384616
7	1567	0.02403846153846154
7	1580	0.004807692307692308
7	1584	0.019230769230769232
7	1609	0.0625
7	1644	0.009615384615384616
7	1679	0.057692307692307696
7	1714	0.004807692307692308
7	1791	0.004807692307692308
7	1807	0.004807692307692308
7	1866	0.019230769230769232
7	1872	0.004807692307692308
7	1888	0.004807692307692308
7	1890	0.004807692307692308
7	1891	0.009615384615384616
7	1983	0.004807692307692308
7	2070	0.009615384615384616
7	2108	0.019230769230769232
7	2114	0.004807692307692308
7	2122	0.004807692307692308
7	2144	0.009615384615384616
7	2170	0.004807692307692308
7	2194	0.004807692307692308
7	2197	0.004807692307692308
7	2247	0.004807692307692308
7	2303	0.004807692307692308
7	2305	0.004807692307692308
7	2369	0.004807692307692308
7	2411	0.004807692307692308
7	2445	0.009615384615384616
7	2613	0.009615384615384616
7	2618	0.009615384615384616
7	2649	0.052884615384615384
7	2668	0.004807692307692308
7	2715	0.004807692307692308
7	2718	0.019230769230769232
7	2773	0.009615384615384616
7	2852	0.004807692307692308
7	2962	0.014423076923076924
